58,"Sor, Fernando",1778,1839,Spain,"Three Easy Duets, Op. 55",didactic collection,duo,a major g major c major,https://youtu.be/70u_oi6SqSw,https://imslp.org/wiki/3_Duos%2C_Op.55_(Sor%2C_Fernando),
59,"Sor, Fernando",1778,1839,Spain,"Souvenirs d'une soirée à Berlin , Op. 56",fantasy waltz,solo,d major,https://www.youtube.com/watch?v=d3Mm-jSXefo,https://imslp.org/wiki/Souvenirs_d'une_soir%C3%A9e_%C3%A0_Berlin%2C_Op.56_(Sor%2C_Fernando),
60,"Sor, Fernando",1778,1839,Spain,"Six Waltzes and a Gallop, Op. 57",collection dance waltz,solo,e major e minor g major a major c major,https://www.youtube.com/watch?v=e5mqdGUspmc,https://imslp.org/wiki/6_Valses_et_un_galop%2C_Op.57_(Sor%2C_Fernando),
61,"Sor, Fernando",1778,1839,Spain,"Fantaisie facile in A minor , Op. 58",fantasy,solo,a minor,https://www.youtube.com/watch?v=vXGhH2SmKHE,https://imslp.org/wiki/Fantaisie%2C_Op.58_(Sor%2C_Fernando),
62,"Sor, Fernando",1778,1839,Spain,"Fantaisie élégiaque in E major, Op. 59",fantasy,solo,e major,https://www.youtube.com/watch?v=yDQfYVjrSIs,https://imslp.org/wiki/Fantaisie_%C3%A9l%C3%A9giaque%2C_Op.59_(Sor%2C_Fernando),
63,"Sor, Fernando",1778,1839,Spain,"25 Progressive Studies, Op. 60",didactic collection,solo,,https://www.youtube.com/watch?v=09THVpkFLms,https://imslp.org/wiki/Introduction_%C3%A0_l'%C3%A9tude_de_la_guitare%2C_Op.60_(Sor%2C_Fernando),
64,"Sor, Fernando",1778,1839,Spain,"Three Easy Duets, Op. 61",didactic collection,duo,c major d major e minor e major ,https://youtu.be/BDIeUGTc0sw,https://imslp.org/wiki/3_Petits_divertissements%2C_Op.61_(Sor%2C_Fernando),
65,"Sor, Fernando",1778,1839,Spain,"Divertissement, Op. 62",,duo,e major,https://www.youtube.com/watch?v=BtEMvbBKUtQ,https://imslp.org/wiki/Divertissement_for_2_Guitars%2C_Op.62_(Sor%2C_Fernando),
66,"Sor, Fernando",1778,1839,Spain,"Remembrances of Russia, Op. 63",,duo,e minor,https://www.youtube.com/watch?v=V-PqqotQ_QA,https://imslp.org/wiki/Souvenir_de_Russie%2C_Op.63_(Sor%2C_Fernando),
67,"Sor, Fernando",1778,1839,Spain,La romanesca for flute (or violin) and guitar,,flute violin guitar,a minor,https://www.youtube.com/watch?v=9KWODhNb40I,https://imslp.org/wiki/La_Romanesca_(Sor%2C_Fernando),
68,"Sor, Fernando",1778,1839,Spain,Boléro for 2 guitars,a major,duo,,,https://www.stringsbymail.com/sor-the-new-complete-works-for-guitar-vol-9-for-2-guitars-7568.html,
69,"Sor, Fernando",1778,1839,Spain,La candeur: Petite rêverie (Ingenuity: Little Dream),a major,solo,a major,https://www.youtube.com/watch?v=6ltexliekyU,https://www.sheetmusicplus.com/title/la-candeur-sheet-music/2308319,
70,"Sor, Fernando",1778,1839,Spain,March from the ballet Cendrillon,,solo,d major,https://www.youtube.com/watch?v=eiiNMKxzmUs,https://imslp.org/wiki/Marche_du_ballet_de_'Cendrillon'%2C_Op.15c_(Sor%2C_Fernando),
71,"Diabelli, Anton",1781,1858,Austria,"Easy Pieces for guitar and fortepiano, Op. 10",didactic collection,guitar piano,c major f major a major ,,ficksmusic.com/products/diabelli-differentes-pieces-tres-faciles-op-10-volume-1-ut-orpheus,
72,"Diabelli, Anton",1781,1858,Austria,"Orpheus, Op. 12",,duo,a major d major c major e major  f major,,https://imslp.org/wiki/Orpheus%2C_Op.12_(Diabelli%2C_Anton),
73,"Diabelli, Anton",1781,1858,Austria,"Funeral March for the Death of Michael Haydn, Op. 20",allusion,solo,d minor,https://www.youtube.com/watch?v=3YlyU7KqP9k,,
74,"Diabelli, Anton",1781,1858,Austria,"Sonata in C major, Op. 29, No. 1",sonata,solo,c major,,https://imslp.org/wiki/3_Sonaten%2C_Op.29_(Diabelli%2C_Anton),
75,"Diabelli, Anton",1781,1858,Austria,"Sonata in A major, Op. 29, No. 2",sonata,solo,a major,,https://imslp.org/wiki/3_Sonaten%2C_Op.29_(Diabelli%2C_Anton),
76,"Diabelli, Anton",1781,1858,Austria,"Sonata in F major, Op. 29, No. 3",sonata,solo,f major,https://www.youtube.com/watch?v=JJm2-KlwgNM,https://imslp.org/wiki/3_Sonaten%2C_Op.29_(Diabelli%2C_Anton),
77,"Diabelli, Anton",1781,1858,Austria,"Easy Pieces for guitar and fortepiano, Op. 31",didactic collection,guitar piano,,,ficksmusic.com/products/diabelli-differentes-pieces-tres-faciles-op-10-volume-1-ut-orpheus,
78,"Diabelli, Anton",1781,1858,Austria,"Easy Pieces for guitar and fortepiano, Op. 32",didactic collection,guitar piano,,,ficksmusic.com/products/diabelli-differentes-pieces-tres-faciles-op-10-volume-1-ut-orpheus,
79,"Diabelli, Anton",1781,1858,Austria,"Trio for violin or flute, viola and guitar, Op. 34",,guitar violin flute viola,d major e major c major f major ,https://youtu.be/ctOFfbNB9YM,https://imslp.org/wiki/Trio_pour_Fl%C3%BBte_ou_Violon%2C_Alto_et_Guitarre%2C_Op.34_(Diabelli%2C_Anton),
80,"Diabelli, Anton",1781,1858,Austria,"30 Recital Pieces for Amateurs, Op. 39",didactic,solo,,,https://imslp.org/wiki/30_Sehr_leichte_%C3%9Cbungsst%C3%BCcke_f%C3%BCr_Gitarre%2C_Op.39_(Diabelli%2C_Anton),
81,"Diabelli, Anton",1781,1858,Austria,"Easy Pieces for guitar and fortepiano, Op. 45",didactic collection,guitar piano,,,ficksmusic.com/products/diabelli-differentes-pieces-tres-faciles-op-10-volume-1-ut-orpheus,
82,"Diabelli, Anton",1781,1858,Austria,"Two Fugues, Op. 46",collection,solo,c major a major,,https://imslp.org/wiki/2_Fugen%2C_Op.46_(Diabelli%2C_Anton),
83,"Diabelli, Anton",1781,1858,Austria,"Variations on a Favorite Theme, Op. 57",variations,duo,a major ,https://www.youtube.com/watch?v=v0drDpmHIII,"https://imslp.org/wiki/Variazioni_sopra_un_tema_favorito,_Op.57_(Diabelli,_Anton)",
84,"Diabelli, Anton",1781,1858,Austria,"Trio in F major, Op. 62",variations,trio,f major,https://youtu.be/A5WyLQ-Mh9c,https://imslp.org/wiki/Grand_Trio_for_3_Guitars%2C_Op.62_(Diabelli%2C_Anton),
85,"Diabelli, Anton",1781,1858,Austria,"Serenade No.3, Op. 63",,duo,d major ,,https://imslp.org/wiki/Serenade_No.3_for_2_Guitars%2C_Op.63_(Diabelli%2C_Anton),
86,"Diabelli, Anton",1781,1858,Austria,"Sonatina for piano and guitar or violin, Op. 68",coillection,guitar piano,a major,https://www.youtube.com/watch?v=zZiDwMJebfg,https://imslp.org/wiki/Sonatina_in_A_major%2C_Op.68_(Diabelli%2C_Anton),
87,"Diabelli, Anton",1781,1858,Austria,"Sonatina for piano and guitar or violin, Op. 70",sonata collection,guitar piano,g major,,https://imslp.org/wiki/Sonatina_in_G_major%2C_Op.70_(Diabelli%2C_Anton),
88,"Diabelli, Anton",1781,1858,Austria,"Sonatafor piano and guitar, Op. 71 ",sonata ,guitar piano,d major,,https://imslp.org/wiki/Sonata_for_Piano_and_Guitar%2C_Op.71_(Diabelli%2C_Anton),
89,"Diabelli, Anton",1781,1858,Austria,"10 Light Pieces, Op. 89",,solo,,,,
90,"Diabelli, Anton",1781,1858,Austria,"Serenade No.4, Op. 96,",,duo,e major,,https://imslp.org/wiki/Serenade_Concertante_No.4%2C_Op.96_(Diabelli%2C_Anton),
91,"Diabelli, Anton",1781,1858,Austria,"Variations sur un theme favori de Rode, Op. 97",variations,guitar piano,f major,,https://imslp.org/wiki/Variations_sur_un_Theme_favorite_de_Rode%2C_Op.97_(Diabelli%2C_Anton),
92,"Diabelli, Anton",1781,1858,Austria,"Grande Serenade Sentimentale for flute and guitar, Op. 99",g major,guitar flute,g major,https://youtu.be/qWFjTG1ZF2A,https://imslp.org/wiki/Grande_Serenade_sentimentale_pour_Flute_et_Guitare%2C_Op.99_(Diabelli%2C_Anton),
93,"Diabelli, Anton",1781,1858,Austria,"Serenade No.5, Op. 100",,duo,c major,,https://imslp.org/wiki/Grande_Serenade_No.5%2C_Op.100_(Diabelli%2C_Anton),
94,"Diabelli, Anton",1781,1858,Austria,"Grande Sonate brillante, Op. 102",sonata,guitar piano,d minor,https://www.youtube.com/watch?v=O6SNiOO7SR8,https://imslp.org/wiki/Grande_Sonate_brillante_pour_le_Pianoforte_et_Guitare%2C_Op.102_(Diabelli%2C_Anton),
95,"Diabelli, Anton",1781,1858,Austria,"7 Preludes, Op. 103",prelude collection,solo,c major a major d major a minor f major d minor g major,,https://imslp.org/wiki/7_Preludes%2C_Op.103_(Diabelli%2C_Anton),
96,"Diabelli, Anton",1781,1858,Austria,"Gran Variazioni sopra la cavatina dell’ Opera Tancredi, Op. 104",variations allusion,solo,a major ,,https://imslp.org/wiki/Variazioni_sopra_la_cavatina_dell%E2%80%99_Opera_Tancredi%2C_Op.104_(Diabelli%2C_Anton),
97,"Diabelli, Anton",1781,1858,Austria,"Serenata Concertante for flute or violin and viola or guitar, Op. 105",,guitar flute violin,,https://youtu.be/CSVPg7LIF7I,https://www.all-sheetmusic.com/Mixed-Ensemble/Serenata-Concertante-op-105.html,
98,"Diabelli, Anton",1781,1858,Austria,"Notturno for csakan, viola & guitar, Op. 123",,guitar csakan viola,,https://youtu.be/ZE4pCymCPO4,https://www.stretta-music.com/diabelli-notturno-op-123-nr-764430.html,
99,"Diabelli, Anton",1781,1858,Austria,"12 Light Ländler, Op. 127,",collection dance ländler,solo,c major,,https://imslp.org/wiki/12_Leichte_L%C3%A4ndler_(Diabelli%2C_Anton),
100,"Diabelli, Anton",1781,1858,Austria,"4 Leichte und angenehme Rondino, Op.140",collection rondo,guitar piano,a minor c major d major d minor a major  c minor,,https://imslp.org/wiki/4_Leichte_und_angenehme_Rondino%2C_Op.140_(Diabelli%2C_Anton),
101,"Diabelli, Anton",1781,1858,Austria,Apollo am Damentoilette ,collection,solo,,,https://imslp.org/wiki/Apollo_am_Damentoilette_(Diabelli%2C_Anton),
102,"Diabelli, Anton",1781,1858,Austria,Amusements pour les Dames ,,solo,f major c major,,https://imslp.org/wiki/Amusements_pour_les_Dames_(Diabelli%2C_Anton),
103,"Diabelli, Anton",1781,1858,Austria,24 Light Old-Vienna Ländler,collection dance ländler,piano flute guitar,,,https://imslp.org/wiki/24_Original_L%C3%A4ndler_(Diabelli%2C_Anton),
104,"Diabelli, Anton",1781,1858,Austria,5 Viennese Dances,collection dance,solo,,,https://www.boosey.com/shop/prod/Diabelli-Anton-Five-Viennese-Dances/2017685,
105,"Diabelli, Anton",1781,1858,Austria,4 Rondinos,collection rondo,solo,,,,
106,"Diabelli, Anton",1781,1858,Austria,"Cycle On ""La Gazza Ladra"" By Rossini",allusion,duo,,,,
107,"Diabelli, Anton",1781,1858,Austria,6 Ecossaises,,guitar piano,,,,
108,"Diabelli, Anton",1781,1858,Austria,Duo in A major for violin and guitar,,guitar violin,a major,,,
109,"Diabelli, Anton",1781,1858,Austria,Duo in D major for violin and guitar,,guitar violin,d major,https://youtu.be/ENDeeD7Isno,https://www.sheetmusicplus.com/title/duo-d-dur-sheet-music/17869056,
110,"Diabelli, Anton",1781,1858,Austria,6 Original Austrian Folk Songs for csakan and guitar,collection,guitar csakan,,,,
111,"Diabelli, Anton",1781,1858,Austria,3 pieces for flute or violin and guitar,collection dance polonaise,guitar flute violin,,,https://www.grothmusic.com/p-50418-3-pieces-flute-or-violin-and-guitar.aspx,
112,"Diabelli, Anton",1781,1858,Austria,Potpourri No.1 from the Favorite Works of Beethoven for flute (or violin) & guitar,allusion,guitar flute violin,,https://youtu.be/JxcoBzPLs0s,https://imslp.org/wiki/Pot-Pourri_aus_Beethovens_beliebte_Werken_f%C3%BCr_Violine_oder_Fl%C3%B6te_und_Gitarre_No.1_(Diabelli%2C_Anton),
113,"Diabelli, Anton",1781,1858,Austria,4 Lieder,collection,guitar voice,,,https://www.sheetmusicplus.com/title/4-lieder-sheet-music/4024366,
114,"Giuliani, Mauro",1781,1829,Italy,Metodo Op.1,collection didactic,solo,,https://youtu.be/qKDRotCuWC8,https://imslp.org/wiki/Studio_per_la_chitarra%2C_Op.1_(Giuliani%2C_Mauro),
115,"Giuliani, Mauro",1781,1829,Italy,Variazioni Op.2,variations,solo,a major,,https://imslp.org/wiki/6_Variations%2C_Op.2_(Giuliani%2C_Mauro),
